,train_acc,test_acc,train_loss,test_error,epoch_timings,test_timings,config_index,model_name,num_of_paramters,num_of_layers,model_type,gpu,is_distributed,distributed_strategy,num_of_nodes,num_of_gpus,rank,dataset,num_workers_data_loader,distribute_data,num_epochs,batch_size,learning_rate,momentum,weight_decay,gamma,milestones,lr_scheduler,optimizer,criterion
10,0.5622,0.5291,1.2520521234492867,1.4270598530769347,63.99388289451599,16.92336106300354,47,resnet101,42520650,0,cnn,Tesla V100-PCIE-32GB,True,nccl,1,4,1,cifar10,16,False,30,512,0.1,0.9,0.0001,0.1,"60,80",,,
11,0.60078,0.557,1.1648357401088791,1.2510903000831604,64.32629036903381,17.041717052459717,47,resnet101,42520650,0,cnn,Tesla V100-PCIE-32GB,True,nccl,1,4,1,cifar10,16,False,30,512,0.1,0.9,0.0001,0.1,"60,80",,,
12,0.61764,0.5681,1.0965064843090213,1.592516875267029,64.2136640548706,17.10231065750122,47,resnet101,42520650,0,cnn,Tesla V100-PCIE-32GB,True,nccl,1,4,1,cifar10,16,False,30,512,0.1,0.9,0.0001,0.1,"60,80",,,
13,0.65654,0.5848,1.0149201775083736,1.303166776895523,64.35487174987793,17.082340478897095,47,resnet101,42520650,0,cnn,Tesla V100-PCIE-32GB,True,nccl,1,4,1,cifar10,16,False,30,512,0.1,0.9,0.0001,0.1,"60,80",,,
14,0.69346,0.5866,0.9123763004127814,1.215727937221527,64.06998062133789,16.935612440109253,47,resnet101,42520650,0,cnn,Tesla V100-PCIE-32GB,True,nccl,1,4,1,cifar10,16,False,30,512,0.1,0.9,0.0001,0.1,"60,80",,,
15,0.7189,0.578,0.8231139596627683,1.307053118944168,63.96447396278381,16.842106580734253,47,resnet101,42520650,0,cnn,Tesla V100-PCIE-32GB,True,nccl,1,4,1,cifar10,16,False,30,512,0.1,0.9,0.0001,0.1,"60,80",,,
16,0.66632,0.615,1.0523834964450525,1.1215521931648254,64.07311391830444,16.89961338043213,47,resnet101,42520650,0,cnn,Tesla V100-PCIE-32GB,True,nccl,1,4,1,cifar10,16,False,30,512,0.1,0.9,0.0001,0.1,"60,80",,,
17,0.63042,0.5959,1.177061142361894,1.2834720492362977,64.1846718788147,16.90487551689148,47,resnet101,42520650,0,cnn,Tesla V100-PCIE-32GB,True,nccl,1,4,1,cifar10,16,False,30,512,0.1,0.9,0.0001,0.1,"60,80",,,
18,0.71874,0.6052,0.863639126018602,7.2991351842880245,64.35400581359863,17.004338264465332,47,resnet101,42520650,0,cnn,Tesla V100-PCIE-32GB,True,nccl,1,4,1,cifar10,16,False,30,512,0.1,0.9,0.0001,0.1,"60,80",,,
19,0.7138,0.6332,0.8665764867043009,1.3245759427547454,63.83410024642944,16.948397397994995,47,resnet101,42520650,0,cnn,Tesla V100-PCIE-32GB,True,nccl,1,4,1,cifar10,16,False,30,512,0.1,0.9,0.0001,0.1,"60,80",,,
20,0.7902,0.6308,0.6454306804403966,3.998894363641739,63.890634536743164,16.988653421401978,47,resnet101,42520650,0,cnn,Tesla V100-PCIE-32GB,True,nccl,1,4,1,cifar10,16,False,30,512,0.1,0.9,0.0001,0.1,"60,80",,,
21,0.83552,0.6291,0.5198753570415535,1.602118819952011,64.12153887748718,16.921281814575195,47,resnet101,42520650,0,cnn,Tesla V100-PCIE-32GB,True,nccl,1,4,1,cifar10,16,False,30,512,0.1,0.9,0.0001,0.1,"60,80",,,
22,0.86152,0.6442,0.43712535257242163,1.5655723214149475,64.26117753982544,16.954358339309692,47,resnet101,42520650,0,cnn,Tesla V100-PCIE-32GB,True,nccl,1,4,1,cifar10,16,False,30,512,0.1,0.9,0.0001,0.1,"60,80",,,
23,0.896,0.6283,0.3225779264253013,3.8684786736965178,63.862921953201294,16.949937343597412,47,resnet101,42520650,0,cnn,Tesla V100-PCIE-32GB,True,nccl,1,4,1,cifar10,16,False,30,512,0.1,0.9,0.0001,0.1,"60,80",,,
24,0.92052,0.638,0.2490822099605385,1.924106341600418,64.12525010108948,16.995933532714844,47,resnet101,42520650,0,cnn,Tesla V100-PCIE-32GB,True,nccl,1,4,1,cifar10,16,False,30,512,0.1,0.9,0.0001,0.1,"60,80",,,
25,0.9323,0.6493,0.2120292574471357,2.4947872698307036,64.16983914375305,16.97645664215088,47,resnet101,42520650,0,cnn,Tesla V100-PCIE-32GB,True,nccl,1,4,1,cifar10,16,False,30,512,0.1,0.9,0.0001,0.1,"60,80",,,
26,0.94246,0.6397,0.18052373666848456,1.82745161652565,63.96234083175659,17.003350734710693,47,resnet101,42520650,0,cnn,Tesla V100-PCIE-32GB,True,nccl,1,4,1,cifar10,16,False,30,512,0.1,0.9,0.0001,0.1,"60,80",,,
27,0.95414,0.6435,0.1420277500030946,2.256618916988373,64.2330846786499,16.941375970840454,47,resnet101,42520650,0,cnn,Tesla V100-PCIE-32GB,True,nccl,1,4,1,cifar10,16,False,30,512,0.1,0.9,0.0001,0.1,"60,80",,,
28,0.9624,0.6489,0.12111494994285155,1.9198170483112336,64.24439311027527,16.97084951400757,47,resnet101,42520650,0,cnn,Tesla V100-PCIE-32GB,True,nccl,1,4,1,cifar10,16,False,30,512,0.1,0.9,0.0001,0.1,"60,80",,,
29,0.96808,0.65,0.0990109604840376,1.9095839977264404,64.30842137336731,16.962235927581787,47,resnet101,42520650,0,cnn,Tesla V100-PCIE-32GB,True,nccl,1,4,1,cifar10,16,False,30,512,0.1,0.9,0.0001,0.1,"60,80",,,
